0.00100000 	 -2.860125224046 	 -2.875991679090 	 0.000393321889 	 0.9499329401
0.00200000 	 -2.860346665759 	 -2.875998396603 	 0.000758052884 	 0.9327403186
0.00300000 	 -2.860560570426 	 -2.876005116044 	 0.001099148639 	 0.9174863567
0.00400000 	 -2.860767793196 	 -2.876011829986 	 0.001420085459 	 0.9035405025
0.00500000 	 -2.860968941358 	 -2.876018532865 	 0.001723362545 	 0.8905543817
0.00600000 	 -2.861164481536 	 -2.876025220316 	 0.002010830163 	 0.8783271579
0.00700000 	 -2.861354795328 	 -2.876031888796 	 0.002283903825 	 0.8667358083
0.00800000 	 -2.861540208832 	 -2.876038535350 	 0.002543704258 	 0.8556990552
0.00900000 	 -2.861721008860 	 -2.876045157462 	 0.002791149213 	 0.8451586532
0.01000000 	 -2.861897452283 	 -2.876051752955 	 0.003027013995 	 0.8350696100
0.01100000 	 -2.862069771762 	 -2.876058319929 	 0.003251971635 	 0.8253950152
0.01200000 	 -2.862238179546 	 -2.876064856706 	 0.003466619772 	 0.8161032528
0.01300000 	 -2.862402870178 	 -2.876071361802 	 0.003671498811 	 0.8071664566
0.01400000 	 -2.862564022558 	 -2.876077833896 	 0.003867104328 	 0.7985596184
0.01500000 	 -2.862721801617 	 -2.876084271808 	 0.004053895653 	 0.7902600456
0.01600000 	 -2.862876359715 	 -2.876090674486 	 0.004232301917 	 0.7822470075
0.01700000 	 -2.863027837848 	 -2.876097040991 	 0.004402726375 	 0.7745014879
0.01800000 	 -2.863176366704 	 -2.876103370485 	 0.004565549576 	 0.7670059999
0.01900000 	 -2.863322067605 	 -2.876109662221 	 0.004721131743 	 0.7597444370
0.02000000 	 -2.863465053342 	 -2.876115915538 	 0.004869814607 	 0.7527019494
0.02100000 	 -2.863605428927 	 -2.876122129850 	 0.005011922864 	 0.7458648364
0.02200000 	 -2.863743292277 	 -2.876128304644 	 0.005147765365 	 0.7392204509
0.02300000 	 -2.863878734816 	 -2.876134439467 	 0.005277636118 	 0.7327571146
0.02400000 	 -2.864011842039 	 -2.876140533931 	 0.005401815148 	 0.7264640395
0.02500000 	 -2.864142694004 	 -2.876146587701 	 0.005520569260 	 0.7203312569
0.02600000 	 -2.864271365792 	 -2.876152600491 	 0.005634152718 	 0.7143495529
0.02700000 	 -2.864397927916 	 -2.876158572066 	 0.005742807874 	 0.7085104078
0.02800000 	 -2.864522446694 	 -2.876164502233 	 0.005846765736 	 0.7028059414
0.02900000 	 -2.864644984592 	 -2.876170390838 	 0.005946246508 	 0.6972288622
0.03000000 	 -2.864765600531 	 -2.876176237767 	 0.006041460092 	 0.6917724204
0.03100000 	 -2.864884350166 	 -2.876182042939 	 0.006132606558 	 0.6864303652
0.03200000 	 -2.865001286144 	 -2.876187806306 	 0.006219876599 	 0.6811969048
0.03300000 	 -2.865116458334 	 -2.876193527851 	 0.006303451950 	 0.6760666700
0.03400000 	 -2.865229914043 	 -2.876199207582 	 0.006383505799 	 0.6710346805
0.03500000 	 -2.865341698205 	 -2.876204845534 	 0.006460203171 	 0.6660963142
0.03600000 	 -2.865451853559 	 -2.876210441766 	 0.006533701295 	 0.6612472784
0.03700000 	 -2.865560420810 	 -2.876215996359 	 0.006604149961 	 0.6564835837
0.03800000 	 -2.865667438775 	 -2.876221509413 	 0.006671691850 	 0.6518015201
0.03900000 	 -2.865772944519 	 -2.876226981047 	 0.006736462861 	 0.6471976345
0.04000000 	 -2.865876973475 	 -2.876232411400 	 0.006798592417 	 0.6426687110
0.04100000 	 -2.865979559560 	 -2.876237800623 	 0.006858203757 	 0.6382117513
0.04200000 	 -2.866080735272 	 -2.876243148883 	 0.006915414219 	 0.6338239586
0.04300000 	 -2.866180531793 	 -2.876248456362 	 0.006970335509 	 0.6295027208
0.04400000 	 -2.866278979065 	 -2.876253723252 	 0.007023073959 	 0.6252455969
0.04500000 	 -2.866376105880 	 -2.876258949759 	 0.007073730773 	 0.6210503030
0.04600000 	 -2.866471939942 	 -2.876264136098 	 0.007122402260 	 0.6169147007
0.04700000 	 -2.866566507945 	 -2.876269282492 	 0.007169180064 	 0.6128367853
0.04800000 	 -2.866659835626 	 -2.876274389175 	 0.007214151375 	 0.6088146761
0.04900000 	 -2.866751947824 	 -2.876279456388 	 0.007257399140 	 0.6048466062
0.05000000 	 -2.866842868537 	 -2.876284484380 	 0.007299002255 	 0.6009309147
0.05100000 	 -2.866932620962 	 -2.876289473405 	 0.007339035757 	 0.5970660380
0.05200000 	 -2.867021227548 	 -2.876294423724 	 0.007377571004 	 0.5932505027
0.05300000 	 -2.867108710029 	 -2.876299335603 	 0.007414675847 	 0.5894829192
0.05400000 	 -2.867195089471 	 -2.876304209312 	 0.007450414796 	 0.5857619749
0.05500000 	 -2.867280386298 	 -2.876309045125 	 0.007484849173 	 0.5820864290
0.05600000 	 -2.867364620332 	 -2.876313843323 	 0.007518037272 	 0.5784551068
0.05700000 	 -2.867447810818 	 -2.876318604185 	 0.007550034492 	 0.5748668956
0.05800000 	 -2.867529976457 	 -2.876323327996 	 0.007580893484 	 0.5713207395
0.05900000 	 -2.867611135427 	 -2.876328015044 	 0.007610664277 	 0.5678156358
0.06000000 	 -2.867691305413 	 -2.876332665617 	 0.007639394406 	 0.5643506312
0.06100000 	 -2.867770503625 	 -2.876337280006 	 0.007667129032 	 0.5609248180
0.06200000 	 -2.867848746822 	 -2.876341858503 	 0.007693911054 	 0.5575373314
0.06300000 	 -2.867926051328 	 -2.876346401400 	 0.007719781224 	 0.5541873464
