0.00100000 	 -2.855463765337 	 -2.886373012532 	 0.000000005434 	 1.0987305900
0.00200000 	 -2.855764091823 	 -2.886384755785 	 0.000000030503 	 1.0933540677
0.00300000 	 -2.856061486914 	 -2.886396414786 	 0.000000107547 	 1.0880062242
0.00400000 	 -2.856355980507 	 -2.886407989965 	 0.000000225430 	 1.0826868981
0.00500000 	 -2.856647602182 	 -2.886419481755 	 0.000000383886 	 1.0773959287
0.00600000 	 -2.856936381205 	 -2.886430890590 	 0.000000582647 	 1.0721331567
0.00700000 	 -2.857222346536 	 -2.886442216908 	 0.000000821445 	 1.0668984232
0.00800000 	 -2.857505526828 	 -2.886453461146 	 0.000001100008 	 1.0616915706
0.00900000 	 -2.857785950432 	 -2.886464623744 	 0.000001418068 	 1.0565124420
0.01000000 	 -2.858063645399 	 -2.886475705145 	 0.000001775353 	 1.0513608817
0.01100000 	 -2.858338639487 	 -2.886486705790 	 0.000002171591 	 1.0462367347
0.01200000 	 -2.858610960158 	 -2.886497626125 	 0.000002606510 	 1.0411398468
0.01300000 	 -2.858880634587 	 -2.886508466594 	 0.000003079838 	 1.0360700650
0.01400000 	 -2.859147689663 	 -2.886519227646 	 0.000003591301 	 1.0310272370
0.01500000 	 -2.859412151991 	 -2.886529909726 	 0.000004140626 	 1.0260112115
0.01600000 	 -2.859674047895 	 -2.886540513284 	 0.000004727538 	 1.0210218378
0.01700000 	 -2.859933403424 	 -2.886551038769 	 0.000005351763 	 1.0160589665
0.01800000 	 -2.860190244353 	 -2.886561486632 	 0.000006013025 	 1.0111224489
0.01900000 	 -2.860444596184 	 -2.886571857322 	 0.000006711050 	 1.0062121369
0.02000000 	 -2.860696484152 	 -2.886582151290 	 0.000007445563 	 1.0013278837
0.02100000 	 -2.860945933229 	 -2.886592368989 	 0.000008216286 	 0.9964695431
0.02200000 	 -2.861192968120 	 -2.886602510870 	 0.000009022945 	 0.9916369698
0.02300000 	 -2.861437613275 	 -2.886612577385 	 0.000009865263 	 0.9868300194
0.02400000 	 -2.861679892885 	 -2.886622568986 	 0.000010742964 	 0.9820485482
0.02500000 	 -2.861919830888 	 -2.886632486126 	 0.000011655772 	 0.9772924135
0.02600000 	 -2.862157450970 	 -2.886642329256 	 0.000012603410 	 0.9725614733
0.02700000 	 -2.862392776570 	 -2.886652098829 	 0.000013585602 	 0.9678555866
0.02800000 	 -2.862625830879 	 -2.886661795297 	 0.000014602072 	 0.9631746129
0.02900000 	 -2.862856636847 	 -2.886671419111 	 0.000015652542 	 0.9585184129
0.03000000 	 -2.863085217183 	 -2.886680970723 	 0.000016736737 	 0.9538868479
0.03100000 	 -2.863311594358 	 -2.886690450584 	 0.000017854380 	 0.9492797799
0.03200000 	 -2.863535790607 	 -2.886699859144 	 0.000019005195 	 0.9446970720
0.03300000 	 -2.863757827933 	 -2.886709196853 	 0.000020188906 	 0.9401385879
0.03400000 	 -2.863977728110 	 -2.886718464162 	 0.000021405238 	 0.9356041920
0.03500000 	 -2.864195512680 	 -2.886727661517 	 0.000022653914 	 0.9310937497
0.03600000 	 -2.864411202965 	 -2.886736789369 	 0.000023934659 	 0.9266071271
0.03700000 	 -2.864624820061 	 -2.886745848163 	 0.000025247198 	 0.9221441910
0.03800000 	 -2.864836384843 	 -2.886754838346 	 0.000026591256 	 0.9177048091
0.03900000 	 -2.865045917970 	 -2.886763760365 	 0.000027966559 	 0.9132888497
0.04000000 	 -2.865253439885 	 -2.886772614663 	 0.000029372832 	 0.9088961820
0.04100000 	 -2.865458970814 	 -2.886781401685 	 0.000030809801 	 0.9045266759
0.04200000 	 -2.865662530778 	 -2.886790121872 	 0.000032277193 	 0.9001802021
0.04300000 	 -2.865864139583 	 -2.886798775667 	 0.000033774735 	 0.8958566320
0.04400000 	 -2.866063816832 	 -2.886807363510 	 0.000035302154 	 0.8915558378
0.04500000 	 -2.866261581923 	 -2.886815885840 	 0.000036859178 	 0.8872776923
0.04600000 	 -2.866457454052 	 -2.886824343096 	 0.000038445534 	 0.8830220692
0.04700000 	 -2.866651452212 	 -2.886832735713 	 0.000040060952 	 0.8787888428
0.04800000 	 -2.866843595203 	 -2.886841064128 	 0.000041705161 	 0.8745778883
0.04900000 	 -2.867033901625 	 -2.886849328775 	 0.000043377890 	 0.8703890813
0.05000000 	 -2.867222389887 	 -2.886857530087 	 0.000045078870 	 0.8662222985
0.05100000 	 -2.867409078205 	 -2.886865668494 	 0.000046807832 	 0.8620774171
0.05200000 	 -2.867593984606 	 -2.886873744427 	 0.000048564507 	 0.8579543150
0.05300000 	 -2.867777126928 	 -2.886881758315 	 0.000050348627 	 0.8538528709
0.05400000 	 -2.867958522827 	 -2.886889710583 	 0.000052159924 	 0.8497729640
0.05500000 	 -2.868138189772 	 -2.886897601658 	 0.000053998133 	 0.8457144745
0.05600000 	 -2.868316145052 	 -2.886905431963 	 0.000055862987 	 0.8416772831
0.05700000 	 -2.868492405776 	 -2.886913201921 	 0.000057754220 	 0.8376612711
0.05800000 	 -2.868666988876 	 -2.886920911952 	 0.000059671569 	 0.8336663207
0.05900000 	 -2.868839911106 	 -2.886928562474 	 0.000061614768 	 0.8296923146
0.06000000 	 -2.869011189050 	 -2.886936153906 	 0.000063583555 	 0.8257391363
0.06100000 	 -2.869180839117 	 -2.886943686662 	 0.000065577667 	 0.8218066700
0.06200000 	 -2.869348877545 	 -2.886951161156 	 0.000067596843 	 0.8178948003
0.06300000 	 -2.869515320407 	 -2.886958577800 	 0.000069640821 	 0.8140034128
0.06400000 	 -2.869680183607 	 -2.886965937005 	 0.000071709342 	 0.8101323935
0.06500000 	 -2.869843482884 	 -2.886973239178 	 0.000073802145 	 0.8062816292
0.06600000 	 -2.870005233816 	 -2.886980484726 	 0.000075918973 	 0.8024510073
0.06700000 	 -2.870165451817 	 -2.886987674053 	 0.000078059567 	 0.7986404158
0.06800000 	 -2.870324152144 	 -2.886994807564 	 0.000080223671 	 0.7948497436
0.06900000 	 -2.870481349894 	 -2.887001885657 	 0.000082411028 	 0.7910788798
0.07000000 	 -2.870637060009 	 -2.887008908734 	 0.000084621383 	 0.7873277145
0.07100000 	 -2.870791297277 	 -2.887015877189 	 0.000086854482 	 0.7835961383
0.07200000 	 -2.870944076331 	 -2.887022791419 	 0.000089110072 	 0.7798840423
0.07300000 	 -2.871095411655 	 -2.887029651818 	 0.000091387899 	 0.7761913185
0.07400000 	 -2.871245317582 	 -2.887036458775 	 0.000093687712 	 0.7725178593
0.07500000 	 -2.871393808298 	 -2.887043212680 	 0.000096009260 	 0.7688635578
0.07600000 	 -2.871540897841 	 -2.887049913921 	 0.000098352294 	 0.7652283078
0.07700000 	 -2.871686600106 	 -2.887056562883 	 0.000100716564 	 0.7616120034
0.07800000 	 -2.871830928843 	 -2.887063159949 	 0.000103101823 	 0.7580145397
0.07900000 	 -2.871973897661 	 -2.887069705501 	 0.000105507823 	 0.7544358121
0.08000000 	 -2.872115520029 	 -2.887076199917 	 0.000107934319 	 0.7508757168
0.08100000 	 -2.872255809276 	 -2.887082643574 	 0.000110381065 	 0.7473341504
0.08200000 	 -2.872394778594 	 -2.887089036849 	 0.000112847817 	 0.7438110103
0.08300000 	 -2.872532441040 	 -2.887095380113 	 0.000115334333 	 0.7403061943
0.08400000 	 -2.872668809536 	 -2.887101673738 	 0.000117840369 	 0.7368196010
0.08500000 	 -2.872803896871 	 -2.887107918093 	 0.000120365686 	 0.7333511294
0.08600000 	 -2.872937715702 	 -2.887114113544 	 0.000122910042 	 0.7299006790
0.08700000 	 -2.873070278556 	 -2.887120260457 	 0.000125473200 	 0.7264681502
0.08800000 	 -2.873201597832 	 -2.887126359194 	 0.000128054919 	 0.7230534436
0.08900000 	 -2.873331685799 	 -2.887132410115 	 0.000130654965 	 0.7196564606
0.09000000 	 -2.873460554604 	 -2.887138413580 	 0.000133273101 	 0.7162771031
0.09100000 	 -2.873588216265 	 -2.887144369944 	 0.000135909091 	 0.7129152737
